Unnamed: 0,CPU,category,GPU,motherBoard,Ram,SSD,PowerSupply,cabinates,price
450,,GPU,MSI NVIDIA GeForce RTX 3050 VENTUS 2X 8G OC 8 GB GDDR6 Graphics Card,,,,,,29434
451,,GPU,Inno3D NVIDIA GEFORCE RTX 3080 Ti X3 12 GB GDDR6X Graphics Card,,,,,,129999
452,,GPU,Inno3D NVIDIA GEFORCE RTX 3070 Ti X3 OC 8 GB GDDR6X Graphics Card,,,,,,79999
453,,GPU,MSI NVIDIA RTX 3090 VENTUS 24 GB GDDR6X Graphics Card,,,,,,204999
454,,GPU,MSI NVIDIA N730K-4GD3 4 GB DDR3 Graphics Card,,,,,,6499
455,,GPU,Inno3D NVIDIA GEFORCE RTX 3050 TWIN X2 8 GB GDDR6 Graphics Card,,,,,,24044
456,,GPU,ZOTAC NVIDIA GeForce GT 710 2 GB DDR3 Graphics Card,,,,,,3957
457,,GPU,Inno3D NVIDIA GTX 1050 Ti 4 GB GDDR5 Graphics Card,,,,,,15999
458,,GPU,GEONIX NVIDIA ?GX GT730 4GB D3 4 GB DDR3 Graphics Card,,,,,,3270
459,,GPU,MSI NVIDIA GeForce RTX 3080 GAMING Z TRIO 12G LHR 12 GB GDDR6X Graphics Card,,,,,,104999
460,,GPU,MSI NVIDIA GeForce GTX 1660 Super Gaming X 6 GB GDDR5 Graphics Card,,,,,,30703
461,,GPU,ZOTAC NVIDIA RTX 3060 Ti Twin Edge LHR 8 GB GDDR6 Graphics Card,,,,,,49999
462,,GPU,MSI AMD Radeon Radeon RX 6400 AERO ITX 4G 4 GB GDDR6 Graphics Card,,,,,,15999
463,,GPU,GIGABYTE AMD Radeon GV-R68XTGAMING OC-16GD 16 GB GDDR6 Graphics Card,,,,,,104999
464,,GPU,GIGABYTE AMD Radeon GV-R69XTAORUS M-16GD 16 GB GDDR6 Graphics Card,,,,,,149999
465,,GPU,MSI NVIDIA GeForce RTX 3070 VENTUS 3X 8G OC LHR 8 GB GDDR6 Graphics Card,,,,,,57999
466,,GPU,ZOTAC NVIDIA RTX 3060 AMP White Edition 12 GB GDDR6 Graphics Card,,,,,,32609
467,,GPU,GALAX NVIDIA GT 730 4 GB DDR3 Graphics Card,,,,,,6400
468,,GPU,AARVEX NVIDIA GT610 1 GB DDR3 Graphics Card,,,,,,2750
469,,GPU,ZOTAC NVIDIA RTX 3070 Twin Edge LHR 8 GB GDDR6 Graphics Card,,,,,,57999
470,,GPU,Inno3D NVIDIA GEFORCE RTX 3060 Ti iChill X3 RED LHR 8 GB GDDR6 Graphics Card,,,,,,55319
471,,GPU,HASTHIP NVIDIA Addressable RGB Graphics Card GPU Brace Support Video Card Sag Holder 1 GB DDR3 Graphics Card,,,,,,1499
472,,GPU,ZOTAC NVIDIA RTX 3050 Twin Edge OC 8 GB GDDR6 Graphics Card,,,,,,32999
473,,GPU,Inno3D NVIDIA GeForce RTX 2060 Super Twin X2 OC 8 GB GDDR6 Graphics Card,,,,,,44999
474,,GPU,MSI NVIDIA GeForce RTX 3080 VENTUS 3X PLUS 12G OC LHR 12 GB GDDR6X Graphics Card,,,,,,117999
475,,GPU,Colorful NVIDIA GT-1050 4 GB DDR5 Graphics Card,,,,,,19499
476,,GPU,Colorful NVIDIA RTX-3050 8 GB GDDR6 Graphics Card,,,,,,28999
477,,GPU,ZOTAC NVIDIA RTX 2060 Twin Fan 12 GB GDDR6 Graphics Card,,,,,,36999
478,,GPU,ASRock AMD Radeon RX6600XT CLD 8 GB GDDR6 Graphics Card,,,,,,39999
479,,GPU,Inno3D NVIDIA GEFORCE RTX 3070 Ti X3 8 GB GDDR6X Graphics Card,,,,,,59999
480,,GPU,ITSNAVAKER NVIDIA CONSISTENT GRAPHICS CARD G210 1 GB DDR3 Graphics Card,,,,,,2395
481,,GPU,GMP NVIDIA INKJET PVC ID CARD FOR EPSON PRINTER 800 MICRON 230 PCS 1 GB DDR2 Graphics Card,,,,,,1000
482,,GPU,Inno3D NVIDIA GEFORCE RTX 3080 Ti iChill X3 12 GB GDDR6X Graphics Card,,,,,,134999
483,,GPU,GIGABYTE AMD Radeon GV-R65XTEAGLE-4GD 4 GB GDDR6 Graphics Card,,,,,,23499
484,,GPU,Inno3D NVIDIA GEFORCE RTX 3080 iChill X4 LHR 12 GB GDDR6X Graphics Card,,,,,,118999
485,,GPU,Inno3D NVIDIA GEFORCE RTX 3090 iChill Frostbite 24 GB GDDR6X Graphics Card,,,,,,203999
486,,GPU,MSI NVIDIA RTX 3060 Ti 8 GB GDDR6 Graphics Card,,,,,,44999
487,,GPU,"amd AMD Radeon Sapphire NITRO+ Radeon™ RX 6600 XT Graphic Card with 8 GB GDDR6, RDNA™ 2 8 GB GDDR6 Graphics Card",,,,,,49499
488,,GPU,amd AMD Radeon RX 6700 XT 12 GB GDDR6 Graphics Card,,,,,,60999
489,,GPU,Verilux NVIDIA Addressable RGB Graphics Card GPU Brace Support Video Card Sag Holder 1 GB DDR3 Graphics Card,,,,,,1499
490,,GPU,MSI AMD Radeon Radeon RX 6600 MECH 2X 8G 8 GB GDDR6 Graphics Card,,,,,,34999
491,,GPU,MSI NVIDIA GeForce RTX 2060 VENTUS GP OC 6 GB GDDR6 Graphics Card,,,,,,32479
492,,GPU,ASRock AMD Radeon RX6500XT PGD 4 GB GDDR6 Graphics Card,,,,,,20999
493,,GPU,"amd AMD Radeon Sapphire Pulse Radeon™ RX 6800 Graphic Card with 16 GB GDDR6, RDNA™ 16 GB GDDR6 Graphics Card",,,,,,99999
494,,GPU,PowerColor AMD Radeon Fighter 6700XT 12 GB GDDR6 Graphics Card,,,,,,62890
495,,GPU,"Xsentuals NVIDIA PCIe Riser Adapter Card VER009S / 009S Black & Gold 16x to 1x 60cm USB 3.0 Extension Cable - GPU Riser Adapter - Mining Bitcoin, Ethereum ETH Zcash ZEC Monero XMR 16 GB GDDR4 Graphics Card",,,,,,499
496,,GPU,GIGABYTE AMD Radeon GV-R69XTGAMING OC-16GD 16 GB GDDR6 Graphics Card,,,,,,139999
497,,GPU,MSI NVIDIA RTX 3070 GAMING 8 GB GDDR6 Graphics Card,,,,,,59499
498,,GPU,GIGABYTE NVIDIA 1650-1 Fan 4 GB GDDR6 Graphics Card,,,,,,13200
499,,GPU,MSI NVIDIA GeForce RTX 3080 SUPRIM X 12G LHR 12 GB GDDR6X Graphics Card,,,,,,184999
500,,GPU,Inno3D NVIDIA GEFORCE RTX 3050 Twin X2 OC 8 GB GDDR6 Graphics Card,,,,,,31413
501,,GPU,amd AMD Radeon RX 6600 8 GB GDDR6 Graphics Card,,,,,,36339
502,,GPU,Inno3D NVIDIA GEFORCE RTX 3060 TI ITWIN X2 LHR 8 GB GDDR6 Graphics Card,,,,,,41499
503,,GPU,Colorful NVIDIA RTX-3080 Ti 12 GB GDDR6X Graphics Card,,,,,,99999
504,,GPU,Inno3D NVIDIA GEFORCE RTX 3060 Twin X2 OC 12 GB GDDR6 Graphics Card,,,,,,47999
505,,GPU,GEONIX NVIDIA GX GT610 2GB D3 2 GB DDR3 Graphics Card,,,,,,2157
506,,GPU,Inno3D NVIDIA RTX 3090 TI 24GB X3 OC 24 GB GDDR6X Graphics Card,,,,,,206999
507,,GPU,LipiWorld NVIDIA VER-14Pro V014 Pro PCI-E 1X to 16X Pcie Riser for Bitcoin ETH Coin Mining 16 GB GDDR4 Graphics Card,,,,,,649
508,,GPU,Dtech NVIDIA NVIDIA GT210 1 GB DDR3 Graphics Card,,,,,,1424
509,,GPU,ASRock AMD Radeon RX6800XT PGD 16 GB GDDR6 Graphics Card,,,,,,94999
510,,GPU,ASUS AMD Radeon Dual RX 6500XT OC 4 GB GDDR6 Graphics Card,,,,,,17999
511,,GPU,MSI NVIDIA GeForce RTX 3080 Ti VENTUS 3X 12G OC 12 GB GDDR6X Graphics Card,,,,,,154999
512,,GPU,MSI NVIDIA GeForce RTX 3050 GAMING X 8G 8 GB GDDR6 Graphics Card,,,,,,32999
513,,GPU,ASUS NVIDIA ROG-STRIX-RTX3080-O10G-V2 10 GB GDDR6X Graphics Card,,,,,,79999
514,,GPU,MSI NVIDIA RTX 3090 Ti GAMING X TRIO 24G 24 GB GDDR6X Graphics Card,,,,,,207999
515,,GPU,Inno3D NVIDIA GEFORCE GTX 1630 TWIN X2 OC 4 GB GDDR6 Graphics Card,,,,,,14999
516,,GPU,MSI NVIDIA GeForce RTX 3080 Ti GAMING X TRIO 12G 12 GB GDDR6X Graphics Card,,,,,,149999
517,,GPU,ZOTAC NVIDIA RTX 3090 Trinity OC 24 GB GDDR6X Graphics Card,,,,,,168999
518,,GPU,HASTHIP Intel PCI-E PCI Express 3.0 X4 to NVME M.2 NVME to NVME SSD PCI-e 3.0 x 4 Host Control 1 GB DDR3 Graphics Card,,,,,,699
519,,GPU,Verilux Intel M.2 NVME SSD Convert Adapter Card for MacBook Air Pro Retina (Year 2013-2017) 1 GB DDR3 Graphics Card,,,,,,754
520,,GPU,ITSNAVAKER NVIDIA CONSISTENT GRAPHICS CARD G210 1 GB DDR3 Graphics Card,,,,,,2395
521,,GPU,GMP NVIDIA INKJET PVC ID CARD FOR EPSON PRINTER 800 MICRON 230 PCS 1 GB DDR2 Graphics Card,,,,,,1000
522,,GPU,Colorful NVIDIA RTX-3070 Ti 8 GB GDDR6 Graphics Card,,,,,,64999
523,,GPU,ASUS NVIDIA GeForce GT 730 2GB GDDR5 64-Bit Graphics Card with 4-HDMI ports 2 GB GDDR5 Graphics Card,,,,,,11899
524,,GPU,MSI AMD Radeon Radeon RX 6600 XT MECH 2X 8G OCV1 8 GB GDDR6 Graphics Card,,,,,,54289
525,,GPU,ZOTAC NVIDIA RTX 3070 Twin Edge OC White Edition LHR 8 GB GDDR6 Graphics Card,,,,,,57999
526,,GPU,GALAX NVIDIA NVIDIA GEFORCE GT 710 2GB GDDR3 Graphics Card (Black) 2 GB GDDR3 Graphics Card,,,,,,3850
527,,GPU,ZEBRONICS NVIDIA ZEBGT730 4 GB GDDR3 Graphics Card,,,,,,4149
528,,GPU,Sapphire AMD Radeon Radeon RX 6400 4 GB GDDR6 Graphics Card,,,,,,14299
529,,GPU,Tobo NVIDIA M.2 To USB 3.0 Pcie 1x To 16x Riser Card Switch Transfer Card Adapter USB 3.0 1 GB DDR3 Graphics Card,,,,,,426
530,,GPU,sillora AMD Radeon AMD 8 GB GDDR5 Graphics Card,,,,,,10799
531,,GPU,GIGABYTE AMD Radeon GV-R66EAGLE-8GD 8 GB GDDR6 Graphics Card,,,,,,41499
532,,GPU,Enter NVIDIA E-GT610-2GD3 PCI Express 2.0 Graphics Card 64 bit 2GB HDMI VGA 2 GB DDR3 Graphics Card,,,,,,2299
533,,GPU,ZOTAC NVIDIA RTX 3080 Ti AMP Holo 12 GB GDDR6X Graphics Card,,,,,,156999
534,,GPU,mytechvision NVIDIA GTX 1050 4 GB GDDR5 Graphics Card,,,,,,11999
535,,GPU,LipiWorld NVIDIA Pack Of 2 VER011-PRO Riser Card 10 Capacitors PCI-E 1X to 16X 16 GB GDDR4 Graphics Card,,,,,,1129
536,,GPU,Inno3D NVIDIA GEFORCE RTX 3080 iChill X4 LHR 10 GB GDDR6X Graphics Card,,,,,,94849
537,,GPU,HASTHIP Intel M.2 NVME SSD Convert Adapter Card for MacBook Air Pro Retina (Year 2013-2017) 1 GB DDR3 Graphics Card,,,,,,754
538,,GPU,"Tobo NVIDIA VER009S PCIE Riser Express Cable 1X to 16X (Dual-6pin / MOLEX) with Led Graphics Extension Ethereum ETH Mining Powered PCI-E Riser Adapter Card, with 24inches USB 3.0 Cable (VER009S) 2 GB DDR2 Graphics Card",,,,,,499
539,,GPU,LipiWorld NVIDIA (Pack Of 2) VER-14Pro V014 Pro PCI-E 1X to 16X Pcie Riser Card 16 GB GDDR4 Graphics Card,,,,,,1199
540,,GPU,ZOTAC NVIDIA RTX 3070 Ti Trinity 8 GB GDDR6X Graphics Card,,,,,,59800
541,,GPU,GALAX NVIDIA GEFORCE GT 710 2GB 2 GB GDDR3 Graphics Card,,,,,,4350
542,,GPU,Selito AMD Radeon AMD RADEON 8 GB DDR5 Graphics Card,,,,,,10799
543,,GPU,Tobo NVIDIA ER010S Plus USB 3.0 PCI-E Riser VER 010S Plus Express 1X to 16X Extender Pcie Riser Adapter Card SATA 6 LED Light 1 GB DDR2 Graphics Card,,,,,,699
544,,GPU,ZEBRONICS NVIDIA ZEB GT730 4 GB GDDR3 Graphics Card,,,,,,4375
545,,GPU,microware NVIDIA PCI-E Extender Riser Card USB 3.0 1x to 16x Adapter for BTC Miner 16 GB GDDR4 Graphics Card,,,,,,599
546,,GPU,Nextar NVIDIA GPU Expansion Card Usb 3.0 PCI-E 1X to 16X Extender Riser Ver 009s Card 16 GB GDDR4 Graphics Card,,,,,,499
547,,GPU,GIGABYTE NVIDIA GeForce RTX™ 3060 VISION OC 12G 12 GB GDDR6 Graphics Card,,,,,,88600
548,,GPU,ASUS NVIDIA GeForce Dual GTX 1650 4GB DDR6 GRAPHIC CARD 4 GB GDDR6 Graphics Card,,,,,,15999
549,,GPU,ZOTAC NVIDIA GeForce GT 730 Zone Edition 4 GB DDR3 Graphics Card,,,,,,7950
550,,GPU,Selito NVIDIA GTX 1060 3 GB GDDR5 Graphics Card,,,,,,12999
551,,GPU,Etzin NVIDIA NVIDIA M.2 to PCI-E X16 Slot Adapter Card(EPL-409HS) 1 GB DDR2 Graphics Card,,,,,,443
552,,GPU,Etzin NVIDIA NVIDIA PCIe x1 to 4 USB Hub PCI-Expres(EPL-750PC) 1 GB DDR2 Graphics Card,,,,,,2999
553,,GPU,srigs NVIDIA gt730ddr3 4 GB DDR3 Graphics Card,,,,,,3999
554,,GPU,Xsentuals NVIDIA STC PCIe Riser Adapter VER 008S PCI-E 16x to 1x 60 cm USB 3.0 Extension Cable and 4 Pin 6 PinB-SATA Power -Ethereum Mining ETH 16 GB GDDR4 Graphics Card,,,,,,479
555,,GPU,ASUS NVIDIA DUAL-RTX3060-O12G 12 GB GDDR6 Graphics Card,,,,,,85000
556,,GPU,GIGABYTE NVIDIA GeForce RTX™ 2060 D6 6G 6 GB GDDR6 Graphics Card,,,,,,54500
557,,GPU,"Verilux NVIDIA Cable GPU Riser Adapter-Mining Bitcoin, Ethereum ETH Zcash ZEC Monero 1 GB DDR2 Graphics Card",,,,,,1307
558,,GPU,Nextron NVIDIA GT610 2 GB DDR3 Graphics Card,,,,,,2999
559,,GPU,ZEB NVIDIA -GT610-1GD3 1 GB DDR3 Graphics Card,,,,,,2550
560,,GPU,ITSNAVAKER NVIDIA CONSISTENT GRAPHICS CARD G210 1 GB DDR3 Graphics Card,,,,,,2395
561,,GPU,GMP NVIDIA INKJET PVC ID CARD FOR EPSON PRINTER 800 MICRON 230 PCS 1 GB DDR2 Graphics Card,,,,,,1000
562,,GPU,"Verilux NVIDIA Card for Key M 2230, 2242, 2260, 2280 Size M.2 SSD, Support PCIe x4 x8 x16 256 MB GDDR5 Graphics Card",,,,,,619
563,,GPU,ZEB NVIDIA GT610-2GD3 2 GB DDR3 Graphics Card,,,,,,2950
564,,GPU,ZOTAC NVIDIA GAMING GeForce RTX 3050 Twin Edge 8 GB GDDR6 Graphics Card,,,,,,24674
565,,GPU,ZOTAC NVIDIA GEFORCE RTX 4060 OC SPIDER-MANTM: ACROSS THE SPIDER-VERSE BUNDLE 8 GB GDDR6 Graphics Card,,,,,,32283
566,,GPU,Verilux Intel PCI-E PCI Express 3.0 X4 to NVME M.2 NVME to NVME SSD PCI-e 3.0 x 4 Host Control 1 GB DDR3 Graphics Card,,,,,,664
567,,GPU,Selito AMD Radeon RX 580 8 GB GDDR5 Graphics Card,,,,,,10999
568,,GPU,ZOTAC NVIDIA GeForce GT 730 4GB Zone Edition 4 GB DDR3 Graphics Card,,,,,,7537
569,,GPU,ZOTAC NVIDIA GeForce RTX 3060 Twin Edge 12 GB GDDR6 Graphics Card,,,,,,29022
570,,GPU,ZOTAC NVIDIA GeForce GT 710 2 GB DDR3 Graphics Card,,,,,,4013
571,,GPU,Anwara NVIDIA POKEMON GOLD 16 GB GDDR4 Graphics Card,,,,,,899
572,,GPU,srigs NVIDIA zeb-gt-4gd3 4 GB DDR3 Graphics Card,,,,,,3819
573,,GPU,"amd AMD Radeon Sapphire PULSE Radeon™ RX 6800 XT Graphic Card with 16 GB GDDR6, RDNA™ 2 16 GB GDDR6 Graphics Card",,,,,,115999
574,,GPU,Jack and Rex NVIDIA NGFF M.2 M key to USB 3.0 Adapter Card Extender M2 to USB3.0 Adapter Converter for PCI-E Riser Card Graphics GPU Mining Miner Package ships in Anti-electrostatic bags to prevent damage. 1 GB DDR2 Graphics Card,,,,,,389
575,,GPU,MSI AMD Radeon Radeon RX 6800 GAMING X TRIO 16G 16 GB GDDR6 Graphics Card,,,,,,92390
576,,GPU,MSI AMD Radeon RX 6700 XT 12 GB GDDR6 Graphics Card,,,,,,76999
577,,GPU,"Zorbes Intel VER009S-Gold PCIE Riser, PCIE Cable 6 Pin 1X to 16X Powered Pcie Riser Adapter 1 GB DDR3 Graphics Card",,,,,,889
578,,GPU,ZOTAC NVIDIA ZT-T20600H-10M 6 GB GDDR6 Graphics Card,,,,,,34999
579,,GPU,MSI AMD Radeon Radeon RX 6600 XT MECH 2X 8G OC 8 GB GDDR6 Graphics Card,,,,,,41706
580,,GPU,MSI AMD Radeon Radeon RX 6700 XT MECH 2X 12G OC 12 GB GDDR6 Graphics Card,,,,,,76999
581,,GPU,REO AMD/ATI AMDR5340 2 GB DDR3 Graphics Card,,,,,,4200
582,,GPU,"amd AMD Radeon Sapphire NITRO+ Radeon™ RX 6800 Graphic Card with 16 GB GDDR6, RDNA™ 2 16 GB GDDR6 Graphics Card",,,,,,112999
583,,GPU,Etzin NVIDIA NVIDIA PCI-E 1X to SATA pcie to sata10 port Card(EPL-751PC) 1 GB DDR2 Graphics Card,,,,,,7999
584,,GPU,MSI NVIDIA GeForce RTX 3090 GAMING X TRIO 24G 24 GB GDDR6 Graphics Card,,,,,,179999
585,,GPU,MSI AMD Radeon Radeon RX 6600 ARMOR 8G 8 GB GDDR6 Graphics Card,,,,,,44509
586,,GPU,amd AMD Radeon Sapphire Nitro 16 GB GDDR6 Graphics Card,,,,,,107799
587,,GPU,GIGABYTE AMD Radeon GV-R66XTEAGLE-8GD 8 GB GDDR6 Graphics Card,,,,,,46999
588,,GPU,Tobo AMD/ATI Riser Card VER0010S Plus Ultra Latest / 8 Capacitor / GPU Riser / PCIE Riser Express Cable 16x to 1x Power PCIe Riser Adapter 80cm USB 3.0 Cable (VER 010S-Pack-2) 1 GB DDR2 Graphics Card,,,,,,1754
589,,GPU,LipiWorld NVIDIA Pack Of 6 VER011-PRO Riser Card 10 Capacitors PCI-E 1X to 16X 16 GB GDDR4 Graphics Card,,,,,,2999
590,,GPU,Verilux Intel 2 Pack Pi+ VER009S Gold PCI-E 6Pin 1X to 16X Powered Pcie Riser Adapter Card 256 MB DDR2 Graphics Card,,,,,,1461
591,,GPU,Verilux NVIDIA PCI-E Extender Cable PCIe 16x to 16x Flexible GPU Riser Adapter Card Extender Cable 256 MB GDDR3 Graphics Card,,,,,,769
592,,GPU,LipiWorld NVIDIA (Pack Of 6) VER-14Pro V014 Pro PCI-E 1X to 16X Pcie Riser Card 16 GB GDDR4 Graphics Card,,,,,,3299
593,,GPU,Etzin NVIDIA NVIDIA 6 Port SATA 3 PCI Express Expansion Card(EPL-752PC) 1 GB DDR2 Graphics Card,,,,,,4999
594,,GPU,Verilux AMD/ATI PC PWM Fan Hub CPU Cooling HUB 10 Port 12V 4 Pin Fan PWM Splitter Splitter 256 MB GDDR5 Graphics Card,,,,,,664
595,,GPU,"Nextar NVIDIA VER 009S Riser Cable Black PCIE Riser 1X to 16X Graphics Extension for GPU Mining Powered Riser Adapter Card, 60cm USB 3.0 Cable, 4 Solid Capacitors, Two 6PIN & Molex 3 Power Options(Pack 0f 5) 16 GB GDDR4 Graphics Card",,,,,,3249
596,,GPU,"Nextar NVIDIA VER 009S Riser Cable Black PCIE Riser 1X to 16X Graphics Extension for GPU Mining Powered Riser Adapter Card, 60cm USB 3.0 Cable, 4 Solid Capacitors, Two 6PIN & Molex 3 Power Options(Pack 0f 2) 16 GB GDDR4 Graphics Card",,,,,,1545
597,,GPU,LipiWorld NVIDIA Pcie Splitter 1 to 4 PCI Riser Card PCIe 1 to 4 Port 4 Risers into 1 PCI Card 16 GB GDDR4 Graphics Card,,,,,,1879
598,,GPU,Electronicspices AMD Radeon Zotac NTK FD5010U12S DC 12V 0.22AMP graphics fan 1 GB DDR5 Graphics Card,,,,,,486
599,,GPU,"Tobo NVIDIA M.2 to 2.5 inch SATA Enclosure,M.2 SSD to 2.5 inch SATA Adapter with case 10 GB DDR2 Graphics Card",,,,,,1374
0,,MotherBoard,,ASRock B450M-HDV Motherboard,,,,,5678
1,,MotherBoard,,ZEBRONICS ZEB-H81M2 with PCIE M.2 / NVMe Slot Motherboard,,,,,2449
2,,MotherBoard,,ZEBRONICS H61-i5-4GB-PFAN-COMBO Motherboard,,,,,3799
3,,MotherBoard,,ZEBRONICS Zeb H61M2 Motherboard with M2 slot LGA 1155 Socket Motherboard,,,,,2299
4,,MotherBoard,,ASUS PRIME H610M-E D4 Motherboard,,,,,8950
5,,MotherBoard,,MSI B550M PRO-VDH WIFI Motherboard,,,,,12999
6,,MotherBoard,,ZEBRONICS Zeb-H61M2 Motherboard,,,,,2299
7,,MotherBoard,,Ant Value G41MAD3 Motherboard,,,,,2161
8,,MotherBoard,,ASUS PRIME B550M-A WIFI II Motherboard,,,,,13999
9,,MotherBoard,,ASUS PRIME A320M-K Motherboard,,,,,5999
10,,MotherBoard,,ZEBRONICS ZEB-H61 Motherboard,,,,,2299
11,,MotherBoard,,ASUS Prime-B450M-A-II Motherboard,,,,,8999
12,,MotherBoard,,ZEBRONICS H61 Motherboard,,,,,2104
13,,MotherBoard,,ASRock B550M Pro4 Motherboard,,,,,9389
14,,MotherBoard,,GIGABYTE A520M K Motherboard,,,,,5899
15,,MotherBoard,,ASUS ROG STRIX Z590-E Gaming Wi-Fi Motherboard,,,,,33517
16,,MotherBoard,,ASUS ?PRIME H410M-E Motherboard,,,,,6999
17,,MotherBoard,,"MSI PRO H510M-B Motherboard, Micro-ATX Motherboard",,,,,5999
18,,MotherBoard,,ASUS ?ROG STRIX Z790-H GAMING WIFI Motherboard,,,,,35519
19,,MotherBoard,,GIGABYTE B550M-DS3H Motherboard,,,,,9800
20,,MotherBoard,,Frontech FT- H61 with Nvme slot LGA 1155 Socket Motherboard,,,,,2199
21,,MotherBoard,,ASUS TUF Gaming B550-PLUS Motherboard,,,,,15926
22,,MotherBoard,,GEONIX GX-H61 DDR3 Motherboard|2.0 USB| LGA 1155 Support Intel 2nd and 3rd Gen CPU DDR3 Motherboard,,,,,1999
23,,MotherBoard,,ASUS ROG STRIX X670E A GAMING WIFI Motherboard,,,,,41739
24,,MotherBoard,,MSI B450M PRO-VDH MAX Mini-ATX AM4 Gaming Motherboard,,,,,8899
25,,MotherBoard,,GIGABYTE B450M DS3H (AMD Ryzen AM4/M.2/HMDI/DVI/USB 3.1/DDR4/Micro ATX) Motherboard,,,,,8190
26,,MotherBoard,,ASUS TUF Gaming B560M-Plus Motherboard,,,,,14462
27,,MotherBoard,,LAPCARE h81 Motherboard,,,,,3299
28,,MotherBoard,,ASRock B560 Steel Legend Motherboard,,,,,11720
29,,MotherBoard,,MSI MEG Z590 GODLIKE Motherboard,,,,,98999
30,,MotherBoard,,ASUS ROG STRIX Z590-F Gaming Wi-Fi Motherboard,,,,,29999
31,,MotherBoard,,ASRock B550 PG Riptide Motherboard,,,,,12179
32,,MotherBoard,,ASRock Z690 Pro RS Motherboard,,,,,17999
33,,MotherBoard,,ASUS Prime Z690-A Motherboard,,,,,29950
34,,MotherBoard,,Raspberry Pi 4-Model B-8GB RAM Motherboard,,,,,8099
35,,MotherBoard,,MSI PRO H410M-B Motherboard,,,,,6999
36,,MotherBoard,,Raspberry Pi 3 Model B+ Kit with Adapter Case LAN-HDMI Cable HeatSink SD Card & RPi 3B Plus Motherboard,,,,,5499
37,,MotherBoard,,ZEBRONICS ZEB-61 MOTHERBOARD Motherboard,,,,,2225
38,,MotherBoard,,ASUS Prime Z690-P D4 Motherboard,,,,,21499
39,,MotherBoard,,ASUS ROG Strix Z490-F Gaming Motherboard,,,,,25719
40,,MotherBoard,,ASRock B450M-HDV Motherboard,,,,,5678
41,,MotherBoard,,ZEBRONICS ZEB-H81M2 with PCIE M.2 / NVMe Slot Motherboard,,,,,2449
42,,MotherBoard,,ZEBRONICS H61-i5-4GB-PFAN-COMBO Motherboard,,,,,3799
43,,MotherBoard,,ZEBRONICS Zeb H61M2 Motherboard with M2 slot LGA 1155 Socket Motherboard,,,,,2299
44,,MotherBoard,,ASUS PRIME H610M-E D4 Motherboard,,,,,8950
45,,MotherBoard,,MSI B550M PRO-VDH WIFI Motherboard,,,,,12999
46,,MotherBoard,,ZEBRONICS Zeb-H61M2 Motherboard,,,,,2299
47,,MotherBoard,,Ant Value G41MAD3 Motherboard,,,,,2161
48,,MotherBoard,,ASUS PRIME B550M-A WIFI II Motherboard,,,,,13999
49,,MotherBoard,,ASUS PRIME A320M-K Motherboard,,,,,5999
50,,MotherBoard,,ZEBRONICS ZEB-H61 Motherboard,,,,,2299
51,,MotherBoard,,ASUS Prime-B450M-A-II Motherboard,,,,,8999
52,,MotherBoard,,ZEBRONICS H61 Motherboard,,,,,2104
53,,MotherBoard,,ASRock B550M Pro4 Motherboard,,,,,9389
54,,MotherBoard,,GIGABYTE A520M K Motherboard,,,,,5899
55,,MotherBoard,,ASUS ROG STRIX Z590-E Gaming Wi-Fi Motherboard,,,,,33517
56,,MotherBoard,,ASUS ?PRIME H410M-E Motherboard,,,,,6999
57,,MotherBoard,,"MSI PRO H510M-B Motherboard, Micro-ATX Motherboard",,,,,5999
58,,MotherBoard,,ASUS ?ROG STRIX Z790-H GAMING WIFI Motherboard,,,,,35519
59,,MotherBoard,,GIGABYTE B550M-DS3H Motherboard,,,,,9800
60,,MotherBoard,,Frontech FT- H61 with Nvme slot LGA 1155 Socket Motherboard,,,,,2199
61,,MotherBoard,,ASUS TUF Gaming B550-PLUS Motherboard,,,,,15926
62,,MotherBoard,,GEONIX GX-H61 DDR3 Motherboard|2.0 USB| LGA 1155 Support Intel 2nd and 3rd Gen CPU DDR3 Motherboard,,,,,1999
63,,MotherBoard,,ASUS ROG STRIX X670E A GAMING WIFI Motherboard,,,,,41739
64,,MotherBoard,,MSI B450M PRO-VDH MAX Mini-ATX AM4 Gaming Motherboard,,,,,8899
65,,MotherBoard,,GIGABYTE B450M DS3H (AMD Ryzen AM4/M.2/HMDI/DVI/USB 3.1/DDR4/Micro ATX) Motherboard,,,,,8190
66,,MotherBoard,,ASUS TUF Gaming B560M-Plus Motherboard,,,,,14462
67,,MotherBoard,,LAPCARE h81 Motherboard,,,,,3299
68,,MotherBoard,,ASRock B560 Steel Legend Motherboard,,,,,11720
69,,MotherBoard,,MSI MEG Z590 GODLIKE Motherboard,,,,,98999
70,,MotherBoard,,ASUS ROG STRIX Z590-F Gaming Wi-Fi Motherboard,,,,,29999
71,,MotherBoard,,ASRock B550 PG Riptide Motherboard,,,,,12179
72,,MotherBoard,,ASRock Z690 Pro RS Motherboard,,,,,17999
73,,MotherBoard,,ASUS Prime Z690-A Motherboard,,,,,29950
74,,MotherBoard,,Raspberry Pi 4-Model B-8GB RAM Motherboard,,,,,8099
75,,MotherBoard,,MSI PRO H410M-B Motherboard,,,,,6999
